latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,temp,wind_speed,description,humidity,500m 16 days NDVI,500m 16 days EVI,500m 16 days VI Quality,500m 16 days red reflectance,500m 16 days NIR reflectance,500m 16 days blue reflectance,500m 16 days MIR reflectance,500m 16 days view zenith angle,500m 16 days sun zenith angle,500m 16 days relative azimuth angle,500m 16 days composite day of the year,500m 16 days pixel reliability
43.5432,5.1532,305.2,1.0,1.0,2023-03-16,1020,Terra,MODIS,56,61.03,294.5,4.3,D,0,21.0,1.0,Broken clouds,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.3135,3.0744,302.3,1.1,1.0,2023-03-16,1020,Terra,MODIS,52,61.03,290.9,4.1,D,0,18.3,4.11823,Scattered clouds,73,183,185,20501,6242,6476,6017,542,817,7515,-5873,355,2
43.0887,-0.2692,308.7,1.4,1.2,2023-03-16,1020,Terra,MODIS,66,61.03,292.9,11.6,D,0,12.3,0.21130605,Overcast clouds,99,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.0726,-0.5964,306.8,1.5,1.2,2023-03-16,1020,Terra,MODIS,44,61.03,291.6,7.7,D,0,13.4,0.41810435,Clear sky,96,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.0131,-0.4279,310.4,1.4,1.2,2023-03-16,1020,Terra,MODIS,60,61.03,290.2,13.1,D,0,12.0,0.82967836,Clear sky,95,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
42.9914,-0.5362,309.2,1.4,1.2,2023-03-16,1020,Terra,MODIS,51,61.03,290.1,13.2,D,0,11.7,0.41636914,Clear sky,99,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
42.9911,-0.6293,308.7,1.0,1.0,2023-03-16,1323,Aqua,MODIS,39,61.03,295.0,4.6,D,0,12.1,0.28567058,Drizzle,99,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
42.9892,-0.784,310.6,1.0,1.0,2023-03-16,1323,Aqua,MODIS,61,61.03,292.8,8.6,D,0,11.6,0.32174447,Drizzle,97,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
42.9876,-0.7961,310.6,1.0,1.0,2023-03-16,1323,Aqua,MODIS,54,61.03,295.1,8.1,D,0,11.6,0.32174447,Drizzle,97,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
42.9982,-0.786,327.9,1.0,1.0,2023-03-16,1323,Aqua,MODIS,85,61.03,296.3,25.5,D,0,11.6,0.32174447,Drizzle,97,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
42.9966,-0.7981,312.0,1.0,1.0,2023-03-16,1323,Aqua,MODIS,38,61.03,298.0,8.9,D,0,11.6,0.32174447,Drizzle,97,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.0121,-0.7511,309.9,1.0,1.0,2023-03-16,1323,Aqua,MODIS,69,61.03,294.7,8.6,D,0,11.5,0.1778595,Drizzle,98,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
42.9938,-0.8878,313.6,1.0,1.0,2023-03-16,1323,Aqua,MODIS,67,61.03,289.2,10.4,D,0,11.7,0.50831753,Drizzle,98,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
45.2838,5.1475,307.2,2.0,1.4,2023-03-16,1324,Aqua,MODIS,65,61.03,279.5,24.6,D,0,18.7,6.65372,Clear sky,90,1732,1129,51229,1832,2600,2396,117,781,7512,-5996,355,2
45.2861,5.1421,304.0,2.0,1.4,2023-03-16,1324,Aqua,MODIS,58,61.03,279.4,19.4,D,0,18.7,6.65372,Clear sky,90,1732,1129,51229,1832,2600,2396,117,781,7512,-5996,355,2
43.0168,-0.4478,302.8,1.4,1.2,2023-03-17,1101,Terra,MODIS,49,61.03,275.6,11.7,D,0,12.0,0.82967836,Clear sky,95,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.03,-0.4046,304.8,1.4,1.2,2023-03-17,1101,Terra,MODIS,52,61.03,273.4,12.9,D,0,11.4,0.8154211,Clear sky,98,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.1866,-1.4032,318.0,1.2,1.1,2023-03-17,1101,Terra,MODIS,78,61.03,290.1,20.7,D,0,14.9,2.57,Drizzle,87,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.1839,-1.3888,357.1,1.2,1.1,2023-03-17,1101,Terra,MODIS,98,61.03,293.6,107.1,D,0,14.9,2.57,Drizzle,87,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.1835,-1.3956,350.2,1.2,1.1,2023-03-17,1101,Terra,MODIS,96,61.03,292.5,83.9,D,0,14.9,2.57,Drizzle,87,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.1807,-1.3798,326.2,1.2,1.1,2023-03-17,1101,Terra,MODIS,84,61.03,293.4,30.7,D,0,14.9,2.57,Drizzle,87,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.0063,-0.8284,307.4,1.3,1.1,2023-03-17,1101,Terra,MODIS,59,61.03,290.0,11.9,D,0,11.6,0.32174447,Drizzle,97,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
44.114,4.338,312.2,1.7,1.3,2023-03-17,1228,Aqua,MODIS,53,61.03,275.6,29.1,D,0,18.3,1.2435458,Clear sky,97,381,378,35106,5671,6121,6587,2612,5675,7349,11637,354,3
43.0447,-0.7391,319.6,3.5,1.8,2023-03-17,1405,Aqua,MODIS,79,61.03,293.6,100.5,D,0,13.7,0.49281937,Drizzle,95,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.0373,-0.7435,319.5,3.5,1.8,2023-03-17,1405,Aqua,MODIS,79,61.03,294.1,99.8,D,0,13.7,0.49281937,Drizzle,95,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.2684,-1.3145,310.2,3.3,1.7,2023-03-17,1405,Aqua,MODIS,58,61.03,289.4,42.7,D,0,14.9,2.57,Drizzle,87,103,104,35106,6303,6435,7396,3554,5849,7308,11789,1,3
42.4396,9.4676,325.9,1.0,1.0,2023-03-18,1004,Terra,MODIS,79,61.03,288.3,25.0,D,0,23.0,4.1,Few clouds,73,-193,-122,18453,2290,2203,3124,111,782,7515,-5731,355,2
43.3217,1.2076,300.1,1.1,1.0,2023-03-19,1045,Terra,MODIS,27,61.03,286.2,4.7,D,2,14.4,2.3041463,Broken clouds,70,68,73,2330,7786,7894,8537,4141,5849,7309,11779,1,3
43.3195,1.2206,303.6,1.1,1.0,2023-03-19,1045,Terra,MODIS,56,61.03,286.9,7.0,D,2,14.4,2.3975048,Broken clouds,70,68,73,2330,7786,7894,8537,4141,5849,7309,11779,1,3
42.5675,2.8547,320.6,1.1,1.0,2023-03-20,1256,Aqua,MODIS,80,61.03,293.0,17.0,D,0,19.6,0.3159965,Scattered clouds,66,428,387,4114,4365,4756,4606,756,827,7516,-5876,355,3
42.5654,2.8421,332.9,1.1,1.0,2023-03-20,1256,Aqua,MODIS,88,61.03,293.1,32.9,D,0,19.1,0.56709474,Broken clouds,68,428,387,4114,4365,4756,4606,756,827,7516,-5876,355,3
42.5714,2.8349,309.3,1.1,1.0,2023-03-20,1256,Aqua,MODIS,56,61.03,293.0,7.9,D,0,19.1,0.56709474,Broken clouds,68,428,387,4114,4365,4756,4606,756,827,7516,-5876,355,3
42.7695,2.5621,325.5,1.1,1.0,2023-03-20,1256,Aqua,MODIS,84,61.03,290.4,23.3,D,0,16.9,3.9076736,Clear sky,69,3,3,4378,7488,7493,8450,3600,5849,7310,11714,1,3
42.7786,2.5594,321.2,1.1,1.0,2023-03-20,1256,Aqua,MODIS,81,61.03,290.6,19.4,D,0,16.9,3.9076736,Clear sky,69,3,3,4378,7488,7493,8450,3600,5849,7310,11714,1,3
42.7765,2.5467,303.8,1.1,1.0,2023-03-20,1256,Aqua,MODIS,57,61.03,289.9,4.5,D,0,16.9,3.9076736,Clear sky,69,3,3,4378,7488,7493,8450,3600,5849,7310,11714,1,3
43.4446,4.8939,314.1,1.0,1.0,2023-03-20,1256,Aqua,MODIS,0,61.03,295.3,10.0,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.2168,2.3905,308.8,1.1,1.0,2023-03-20,1256,Aqua,MODIS,64,61.03,285.3,8.9,D,2,17.0,3.6,Clear sky,82,3,3,4378,7488,7493,8450,3600,5849,7310,11714,1,3
43.24,2.0898,312.7,1.1,1.0,2023-03-20,1256,Aqua,MODIS,73,61.03,285.2,12.0,D,0,16.0,2.835399,Clear sky,75,68,73,2330,7786,7894,8537,4141,5849,7309,11779,1,3
43.3212,2.0154,300.6,1.1,1.0,2023-03-20,1256,Aqua,MODIS,39,61.03,284.0,4.0,D,0,15.9,2.6013196,Clear sky,76,206,206,20761,5966,6218,5965,529,826,7515,-5939,355,2
43.7623,2.1946,309.9,1.1,1.0,2023-03-20,1256,Aqua,MODIS,67,61.03,287.2,9.5,D,0,15.4,2.485393,Clear sky,81,195,211,35106,7901,8216,8400,4850,5860,7308,11778,1,3
43.9282,1.8043,302.8,1.1,1.0,2023-03-20,1256,Aqua,MODIS,54,61.03,281.5,6.0,D,0,15.6,2.9966419,Clear sky,83,229,231,20761,6124,6412,5868,806,826,7515,-5939,355,2
44.0443,2.1072,311.8,1.1,1.0,2023-03-20,1256,Aqua,MODIS,72,61.03,288.6,11.4,D,0,15.3,3.4952345,Clear sky,86,229,231,20761,6124,6412,5868,806,826,7515,-5939,355,2
43.8024,6.783,300.5,1.2,1.1,2023-03-21,1028,Terra,MODIS,36,61.03,281.1,7.3,D,0,12.0,1.832353,Clear sky,86,982,718,51229,2523,3073,2904,237,781,7514,-5863,355,2
43.1143,-1.3477,319.8,1.3,1.1,2023-03-21,1338,Aqua,MODIS,80,61.03,287.4,24.1,D,0,12.4,1.3197652,Light rain,84,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.0387,-0.9934,309.6,1.4,1.2,2023-03-21,1338,Aqua,MODIS,69,61.03,278.5,16.7,D,0,12.6,0.5403414,Drizzle,91,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.0838,-1.2445,308.2,1.3,1.1,2023-03-21,1338,Aqua,MODIS,67,61.03,287.1,10.9,D,0,11.9,0.7575219,Light rain,91,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.1042,-1.3459,310.6,1.3,1.1,2023-03-21,1338,Aqua,MODIS,43,61.03,290.4,11.9,D,0,12.4,1.3197652,Light rain,84,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.1128,-1.362,304.4,1.3,1.1,2023-03-21,1338,Aqua,MODIS,42,61.03,288.1,7.0,D,0,12.4,1.3197652,Light rain,84,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
44.1702,3.6057,319.7,4.3,1.9,2023-03-22,931,Terra,MODIS,80,61.03,287.7,151.7,D,0,13.4,3.1540158,Overcast clouds,89,383,323,20502,3707,4003,4000,519,808,7514,-5935,355,3
44.1729,3.6127,323.2,4.3,1.9,2023-03-22,931,Terra,MODIS,82,61.03,288.1,172.2,D,0,13.4,3.1540158,Overcast clouds,89,383,323,20502,3707,4003,4000,519,808,7514,-5935,355,3
43.0274,-1.0109,304.2,1.7,1.3,2023-03-22,1109,Terra,MODIS,58,61.03,277.0,14.7,D,0,11.2,0.42369604,Clear sky,94,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.0257,-1.0047,305.1,1.7,1.3,2023-03-22,1109,Terra,MODIS,61,61.03,276.7,14.8,D,0,11.2,0.42369604,Clear sky,94,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.5561,6.1686,305.5,1.0,1.0,2023-03-22,1242,Aqua,MODIS,56,61.03,293.7,4.9,D,0,18.0,1.0875179,Few clouds,95,319,282,18453,4194,4471,4314,528,799,7515,-5869,355,2
43.554,6.1559,303.7,1.1,1.0,2023-03-22,1242,Aqua,MODIS,43,61.03,293.5,3.8,D,0,17.7,0.97066987,Few clouds,97,319,282,18453,4194,4471,4314,528,799,7515,-5869,355,2
43.6028,6.0542,305.1,1.1,1.0,2023-03-22,1242,Aqua,MODIS,56,61.03,293.2,4.8,D,0,17.2,0.4674253,Scattered clouds,97,319,282,18453,4194,4471,4314,528,799,7515,-5869,355,2
43.5713,5.8622,318.3,1.1,1.0,2023-03-22,1242,Aqua,MODIS,77,61.03,295.1,15.1,D,0,16.9,0.5508955,Scattered clouds,99,319,282,18453,4194,4471,4314,528,799,7515,-5869,355,2
43.6544,6.1984,339.2,1.0,1.0,2023-03-22,1242,Aqua,MODIS,91,61.03,293.0,41.6,D,0,16.7,1.0225772,Scattered clouds,96,649,580,4378,4090,4658,4749,1869,5675,7350,11561,354,3
43.6524,6.1856,373.1,1.0,1.0,2023-03-22,1242,Aqua,MODIS,100,61.03,295.7,132.4,D,0,16.7,1.0225772,Scattered clouds,96,649,580,4378,4090,4658,4749,1869,5675,7350,11561,354,3
43.6634,6.1958,321.9,1.0,1.0,2023-03-22,1242,Aqua,MODIS,80,61.03,291.8,18.8,D,0,15.8,0.9045441,Scattered clouds,95,649,580,4378,4090,4658,4749,1869,5675,7350,11561,354,3
43.6593,6.1703,313.0,1.0,1.0,2023-03-22,1242,Aqua,MODIS,46,61.03,292.1,9.0,D,0,15.8,0.9045441,Scattered clouds,95,319,282,18453,4194,4471,4314,528,799,7515,-5869,355,2
43.8014,6.7779,308.2,1.0,1.0,2023-03-22,1242,Aqua,MODIS,57,61.03,293.3,8.1,D,0,12.2,1.3713528,Clear sky,85,982,718,51229,2523,3073,2904,237,781,7514,-5863,355,2
43.6542,5.803,306.1,1.1,1.0,2023-03-22,1242,Aqua,MODIS,34,61.03,295.8,3.0,D,0,17.3,0.41812187,Few clouds,96,319,282,18453,4194,4471,4314,528,799,7515,-5869,355,2
43.652,5.79,317.9,1.1,1.0,2023-03-22,1242,Aqua,MODIS,77,61.03,297.2,13.1,D,0,17.3,0.41812187,Few clouds,96,319,282,18453,4194,4471,4314,528,799,7515,-5869,355,2
43.8017,6.6608,306.8,1.0,1.0,2023-03-22,1242,Aqua,MODIS,61,61.03,293.5,5.9,D,0,12.8,1.3508818,Clear sky,78,663,583,2330,3924,4482,5112,1691,5675,7350,11626,354,3
43.7997,6.6484,304.7,1.0,1.0,2023-03-22,1242,Aqua,MODIS,56,61.03,294.4,4.8,D,0,13.3,0.702537,Clear sky,78,663,583,2330,3924,4482,5112,1691,5675,7350,11626,354,3
43.7708,5.8267,309.2,1.1,1.0,2023-03-22,1242,Aqua,MODIS,53,61.03,298.5,5.7,D,0,18.4,0.4029053,Clear sky,93,649,580,4378,4090,4658,4749,1869,5675,7350,11561,354,3
43.7904,5.8886,311.9,1.1,1.0,2023-03-22,1242,Aqua,MODIS,67,61.03,296.5,8.4,D,0,18.3,0.35100818,Clear sky,93,649,580,4378,4090,4658,4749,1869,5675,7350,11561,354,3
44.0038,5.9981,306.7,1.0,1.0,2023-03-22,1242,Aqua,MODIS,51,61.03,294.0,5.3,D,0,17.6,1.54,Clear sky,91,649,580,4378,4090,4658,4749,1869,5675,7350,11561,354,3
44.0459,5.9784,333.0,1.0,1.0,2023-03-22,1242,Aqua,MODIS,88,61.03,295.9,31.8,D,0,17.6,1.54,Clear sky,91,649,580,4378,4090,4658,4749,1869,5675,7350,11561,354,3
44.0438,5.9656,328.1,1.1,1.0,2023-03-22,1242,Aqua,MODIS,85,61.03,296.9,25.0,D,0,17.6,1.54,Clear sky,91,649,580,4378,4090,4658,4749,1869,5675,7350,11561,354,3
43.7092,3.0762,309.8,1.3,1.1,2023-03-22,1242,Aqua,MODIS,68,61.03,287.6,15.3,D,0,15.1,3.445581,Scattered clouds,79,183,185,20501,6242,6476,6017,542,817,7515,-5873,355,2
44.2592,5.9122,312.0,1.0,1.0,2023-03-22,1242,Aqua,MODIS,70,61.03,297.1,6.8,D,0,16.8,1.3436329,Clear sky,90,1393,960,51229,2124,2812,2601,157,781,7513,-5929,355,2
44.5614,5.8865,307.3,1.0,1.0,2023-03-22,1242,Aqua,MODIS,62,61.03,295.0,6.6,D,0,14.1,1.0014935,Drizzle,84,1393,960,51229,2124,2812,2601,157,781,7513,-5929,355,2
44.386,3.737,306.9,1.2,1.1,2023-03-22,1242,Aqua,MODIS,61,61.03,292.4,7.3,D,0,10.7,3.5471454,Overcast clouds,96,247,257,35106,6769,7113,7513,4081,5860,7308,11778,1,3
44.5395,4.3686,309.9,1.2,1.1,2023-03-22,1242,Aqua,MODIS,61,61.03,296.5,7.2,D,0,18.9,0.8674322,Clear sky,96,381,378,35106,5671,6121,6587,2612,5675,7349,11637,354,3
44.5489,4.3654,318.5,1.2,1.1,2023-03-22,1242,Aqua,MODIS,79,61.03,296.3,16.3,D,0,18.6,0.8674322,Clear sky,96,381,378,35106,5671,6121,6587,2612,5675,7349,11637,354,3
44.7731,4.4343,308.7,1.1,1.1,2023-03-22,1242,Aqua,MODIS,48,61.03,294.8,8.4,D,0,15.7,1.7857311,Clear sky,97,541,482,51229,4137,4611,4301,407,790,7513,-5931,355,2
44.7825,4.4318,312.2,1.1,1.1,2023-03-22,1242,Aqua,MODIS,72,61.03,291.6,11.9,D,0,15.1,1.6923423,Clear sky,94,541,482,51229,4137,4611,4301,407,790,7513,-5931,355,2
44.8357,4.3985,313.4,1.1,1.1,2023-03-22,1242,Aqua,MODIS,74,61.03,291.0,14.0,D,0,14.2,2.4155838,Clear sky,91,541,482,51229,4137,4611,4301,407,790,7513,-5931,355,2
44.8372,3.6373,306.0,1.2,1.1,2023-03-22,1242,Aqua,MODIS,63,61.03,288.7,10.0,D,0,11.3,4.546087,Overcast clouds,89,427,422,35106,5591,6090,6495,2742,5675,7349,11637,354,3
43.6614,6.183,367.0,1.0,1.0,2023-03-22,1242,Aqua,MODIS,100,61.03,294.1,111.9,D,0,15.8,0.9045441,Scattered clouds,95,649,580,4378,4090,4658,4749,1869,5675,7350,11561,354,3
43.3557,5.915,306.4,1.1,1.0,2023-03-22,1242,Aqua,MODIS,57,61.03,294.6,6.6,D,0,16.0,1.3043395,Scattered clouds,97,319,282,18453,4194,4471,4314,528,799,7515,-5869,355,2
43.525,6.5525,312.3,1.0,1.0,2023-03-22,1242,Aqua,MODIS,70,61.03,294.1,9.1,D,0,17.9,1.3612883,Scattered clouds,97,649,580,4378,4090,4658,4749,1869,5675,7350,11561,354,3
43.5471,6.1713,306.1,1.0,1.0,2023-03-22,1242,Aqua,MODIS,54,61.03,293.0,5.1,D,0,18.0,1.0875179,Few clouds,95,649,580,4378,4090,4658,4749,1869,5675,7350,11561,354,3
43.7985,6.7809,305.2,1.0,1.0,2023-03-23,1012,Terra,MODIS,61,61.03,292.4,6.1,D,0,12.2,1.3713528,Clear sky,85,982,718,51229,2523,3073,2904,237,781,7514,-5863,355,2
42.7248,2.2854,309.0,1.3,1.1,2023-03-23,1324,Aqua,MODIS,62,61.03,286.0,13.9,D,0,11.7,2.3213093,Clear sky,94,35,35,2330,6496,6542,7556,3554,5849,7309,11779,1,3
42.7229,2.2679,321.1,1.3,1.1,2023-03-23,1324,Aqua,MODIS,81,61.03,292.7,28.4,D,0,11.4,1.5083544,Clear sky,98,35,35,2330,6496,6542,7556,3554,5849,7309,11779,1,3
42.9678,-0.8888,310.4,1.0,1.0,2023-03-23,1324,Aqua,MODIS,53,61.03,286.3,10.1,D,0,11.3,0.5787456,Drizzle,97,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.0481,-1.0425,302.1,1.0,1.0,2023-03-23,1324,Aqua,MODIS,46,61.03,277.5,6.5,D,0,11.6,0.727602,Drizzle,95,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.0698,-0.9502,355.0,1.0,1.0,2023-03-23,1324,Aqua,MODIS,98,61.03,281.2,76.2,D,0,13.4,0.23285264,Drizzle,91,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.0681,-0.9628,320.5,1.0,1.0,2023-03-23,1324,Aqua,MODIS,75,61.03,280.4,18.0,D,0,13.4,0.23285264,Drizzle,91,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
51.0432,2.2905,302.2,1.2,1.1,2023-03-25,1313,Aqua,MODIS,0,61.03,281.4,6.9,D,2,16.8,3.6651642,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
43.4501,4.8896,301.7,1.3,1.1,2023-03-26,1037,Terra,MODIS,24,61.03,289.4,6.1,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.4466,4.892,308.6,1.0,1.0,2023-03-27,1257,Aqua,MODIS,58,61.03,296.8,6.1,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
46.0378,1.0342,310.2,1.1,1.0,2023-03-27,1258,Aqua,MODIS,54,61.03,284.3,12.1,D,0,16.8,2.8584645,Drizzle,93,-114,-73,53277,2306,2254,3096,260,808,7513,-6064,355,2
51.0403,2.2928,320.6,1.7,1.3,2023-03-27,2048,Terra,MODIS,100,61.03,276.0,49.8,N,2,16.8,3.6651642,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
43.45,4.8961,309.3,1.0,1.0,2023-03-28,1021,Terra,MODIS,52,61.03,296.6,6.5,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.1889,2.2786,301.4,1.1,1.0,2023-03-28,1021,Terra,MODIS,45,61.03,289.9,3.3,D,0,17.0,3.6,Clear sky,82,3,3,4378,7488,7493,8450,3600,5849,7310,11714,1,3
43.2587,-1.3085,310.6,1.4,1.2,2023-03-28,1339,Aqua,MODIS,66,61.03,296.3,9.6,D,0,14.9,2.57,Drizzle,87,103,104,35106,6303,6435,7396,3554,5849,7308,11789,1,3
43.0395,0.0535,302.4,1.6,1.2,2023-03-28,1339,Aqua,MODIS,34,61.03,288.6,6.0,D,0,13.0,0.84311527,Overcast clouds,94,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.3059,-1.3221,307.2,1.4,1.2,2023-03-28,1339,Aqua,MODIS,59,61.03,295.7,5.8,D,0,14.9,2.57,Drizzle,87,103,104,35106,6303,6435,7396,3554,5849,7308,11789,1,3
43.3043,-1.3381,310.4,1.4,1.2,2023-03-28,1339,Aqua,MODIS,66,61.03,297.4,9.0,D,0,14.9,2.57,Drizzle,87,60,58,4378,5469,5536,6932,2982,5849,7308,11725,1,3
44.0598,3.4831,302.9,2.2,1.4,2023-03-29,1101,Terra,MODIS,53,61.03,285.2,15.6,D,0,11.7,3.8529272,Overcast clouds,97,383,323,20502,3707,4003,4000,519,808,7514,-5935,355,3
44.0038,3.4334,305.7,2.2,1.4,2023-03-29,1101,Terra,MODIS,62,61.03,287.9,20.7,D,0,13.4,3.4330692,Overcast clouds,91,383,323,20502,3707,4003,4000,519,808,7514,-5935,355,3
43.9927,5.5347,313.3,1.1,1.0,2023-03-29,1243,Aqua,MODIS,72,61.03,296.9,9.3,D,0,16.3,1.1060836,Clear sky,96,394,268,18453,2413,2611,3024,393,799,7515,-5869,355,2
43.3594,5.9387,329.7,1.1,1.0,2023-03-29,1243,Aqua,MODIS,86,61.03,279.4,30.2,D,0,16.0,1.3043395,Scattered clouds,97,319,282,18453,4194,4471,4314,528,799,7515,-5869,355,2
43.3573,5.926,359.7,1.1,1.0,2023-03-29,1243,Aqua,MODIS,99,61.03,285.9,92.2,D,0,16.0,1.3043395,Scattered clouds,97,319,282,18453,4194,4471,4314,528,799,7515,-5869,355,2
43.3552,5.9133,312.1,1.1,1.0,2023-03-29,1243,Aqua,MODIS,51,61.03,288.3,10.7,D,0,16.0,1.3043395,Scattered clouds,97,319,282,18453,4194,4471,4314,528,799,7515,-5869,355,2
43.0704,-0.6818,308.4,2.2,1.4,2023-03-29,1243,Aqua,MODIS,66,61.03,292.6,20.0,D,0,13.5,0.13054729,Overcast clouds,96,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
44.0701,3.4812,308.1,1.3,1.1,2023-03-29,1243,Aqua,MODIS,66,61.03,287.9,10.6,D,0,11.7,3.8529272,Overcast clouds,97,383,323,20502,3707,4003,4000,519,808,7514,-5935,355,3
45.3719,5.4846,304.9,1.0,1.0,2023-03-29,1243,Aqua,MODIS,60,61.03,285.2,6.3,D,0,21.1,2.4130037,Clear sky,85,1153,825,51229,2358,2973,2854,162,781,7513,-5929,355,2
44.3115,5.013,303.5,1.2,1.1,2023-03-30,1004,Terra,MODIS,49,61.03,291.1,4.0,D,0,19.3,1.3597491,Clear sky,91,610,447,51229,2686,3035,3126,233,790,7513,-5931,355,2
43.0896,-0.7639,308.0,2.4,1.5,2023-03-30,1005,Terra,MODIS,66,61.03,291.3,21.8,D,0,13.7,0.49281937,Drizzle,95,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.2611,-1.2901,313.1,2.6,1.6,2023-03-30,1005,Terra,MODIS,56,61.03,289.7,43.3,D,0,14.9,2.57,Drizzle,87,103,104,35106,6303,6435,7396,3554,5849,7308,11789,1,3
43.1393,-0.9867,302.4,2.5,1.5,2023-03-30,1005,Terra,MODIS,52,61.03,288.3,11.1,D,0,13.1,1.1917472,Light rain,84,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.1544,-0.8444,311.2,1.0,1.0,2023-03-30,1325,Aqua,MODIS,70,61.03,291.2,8.3,D,0,14.8,0.64120203,Overcast clouds,93,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.1594,-0.9492,303.7,1.0,1.0,2023-03-30,1325,Aqua,MODIS,51,61.03,289.6,5.1,D,0,15.3,0.1715064,Drizzle,86,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.1601,-1.0146,311.5,1.0,1.0,2023-03-30,1325,Aqua,MODIS,61,61.03,291.5,9.3,D,0,14.2,0.86127067,Light rain,79,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.1584,-1.0271,319.9,1.0,1.0,2023-03-30,1325,Aqua,MODIS,79,61.03,291.4,16.7,D,0,14.2,0.86127067,Light rain,79,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.2258,-1.1397,340.7,1.0,1.0,2023-03-30,1325,Aqua,MODIS,92,61.03,297.7,43.1,D,0,15.2,1.3411564,Light rain,75,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.2947,-1.3186,313.0,1.0,1.0,2023-03-30,1325,Aqua,MODIS,70,61.03,294.3,7.7,D,0,14.9,2.57,Drizzle,87,103,104,35106,6303,6435,7396,3554,5849,7308,11789,1,3
43.3394,-1.3226,308.5,1.0,1.0,2023-03-30,1325,Aqua,MODIS,63,61.03,296.7,5.3,D,0,14.9,2.57,Drizzle,87,103,104,35106,6303,6435,7396,3554,5849,7308,11789,1,3
43.3378,-1.335,312.4,1.0,1.0,2023-03-30,1325,Aqua,MODIS,70,61.03,297.2,8.0,D,0,14.9,2.57,Drizzle,87,60,58,4378,5469,5536,6932,2982,5849,7308,11725,1,3
42.8368,-0.5238,303.1,1.1,1.0,2023-03-30,1325,Aqua,MODIS,47,61.03,283.7,7.7,D,0,10.1,0.6062843,Drizzle,96,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
42.9933,-0.519,322.4,1.1,1.0,2023-03-30,1325,Aqua,MODIS,82,61.03,283.1,21.4,D,0,11.3,0.95815474,Clear sky,98,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
